Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2025-06-27T02:00,1.645,2.619,6.490,11.765,124.98,21.830
2025-06-27T02:30,1.598,2.451,6.440,11.765,125.68,21.780
2025-06-27T03:00,1.508,2.817,6.284,11.111,122.34,21.780
2025-06-27T03:30,1.426,2.402,5.911,10.000,122.08,21.740
2025-06-27T04:00,1.470,2.582,5.920,12.500,116.72,21.690
2025-06-27T04:30,1.294,2.120,5.845,11.111,124.63,21.740
2025-06-27T05:00,1.292,2.379,5.946,11.111,131.40,21.740
2025-06-27T05:30,1.427,2.285,6.449,11.111,125.60,21.650
2025-06-27T06:00,1.384,2.207,6.202,11.111,124.72,21.560
2025-06-27T06:30,1.326,2.387,5.912,11.111,128.67,21.520
2025-06-27T07:00,1.256,1.949,5.539,11.111,132.80,21.560
2025-06-27T07:30,1.258,1.967,5.664,11.765,117.68,21.610
2025-06-27T08:00,1.291,2.123,5.662,11.111,133.51,21.610
2025-06-27T08:30,1.339,2.109,5.852,11.111,127.62,21.520
2025-06-27T09:00,1.468,2.405,6.069,11.111,117.51,21.340
2025-06-27T09:30,1.238,2.171,5.782,13.333,126.65,21.340
2025-06-27T10:00,1.472,2.565,6.345,11.765,117.33,21.340
2025-06-27T10:30,1.471,2.727,6.427,13.333,113.38,21.380
2025-06-27T11:00,1.487,2.815,5.867,13.333,110.47,21.380
2025-06-27T11:30,1.476,2.555,5.925,11.111,124.19,21.430
2025-06-27T12:00,1.561,2.837,6.196,12.500,105.11,21.430
2025-06-27T12:30,1.473,2.445,5.598,13.333,119.44,21.430
2025-06-27T13:00,1.362,2.356,5.169,12.500,110.83,21.430
2025-06-27T13:30,1.374,2.307,5.613,11.765,120.58,21.430
2025-06-27T14:00,1.322,2.281,5.575,12.500,109.16,21.430
2025-06-27T14:30,1.313,2.114,5.577,12.500,108.80,21.430
2025-06-27T15:00,1.313,2.464,5.310,10.000,110.39,21.430
2025-06-27T15:30,1.357,2.483,5.389,10.526,112.76,21.430
2025-06-27T16:00,1.439,2.485,5.613,9.524,110.21,21.380
2025-06-27T16:30,1.384,2.405,5.541,11.765,107.40,21.380
2025-06-27T17:00,1.375,2.436,5.836,12.500,107.75,21.380
2025-06-27T17:30,1.379,2.166,5.774,10.000,119.62,21.340
2025-06-27T18:00,1.337,2.531,5.729,12.500,109.33,21.430
2025-06-27T18:30,1.278,2.006,5.720,11.765,104.85,21.470
2025-06-27T19:00,1.378,2.259,6.415,11.765,111.88,21.520
2025-06-27T19:30,1.288,2.404,5.853,11.111,127.00,21.520
2025-06-27T20:00,1.320,2.733,5.761,11.111,115.75,21.520
2025-06-27T20:30,1.382,2.462,6.069,12.500,110.12,21.520
2025-06-27T21:00,1.433,2.533,6.160,12.500,113.99,21.470
2025-06-27T21:30,1.418,2.211,5.857,11.765,115.40,21.520
2025-06-27T22:00,1.302,2.580,5.404,11.765,115.13,21.470
2025-06-27T22:30,1.331,2.693,5.706,11.765,110.47,21.470
2025-06-27T23:00,1.369,2.137,5.858,11.765,116.28,21.380
2025-06-27T23:30,1.313,2.325,5.891,10.526,117.68,21.340
2025-06-28T00:00,1.470,2.431,6.197,11.111,123.22,21.340
2025-06-28T00:30,1.288,2.098,5.486,11.765,103.79,21.340
2025-06-28T01:00,1.326,2.360,5.628,9.091,119.18,21.340
2025-06-28T01:30,1.307,2.071,5.704,11.111,121.02,21.340
2025-06-28T02:00,1.252,2.276,5.764,11.765,120.85,21.340
2025-06-28T02:30,1.248,1.915,5.954,11.111,113.02,21.340
2025-06-28T03:00,1.136,2.113,5.386,11.111,106.25,21.300
2025-06-28T03:30,1.139,1.720,5.469,11.765,111.44,21.250
2025-06-28T04:00,1.111,1.914,5.609,8.696,108.28,21.300
2025-06-28T04:30,1.038,1.866,5.023,10.526,111.44,21.300
2025-06-28T05:00,1.073,1.786,5.357,11.111,114.08,21.300
2025-06-28T05:30,1.007,1.858,5.176,10.526,106.69,21.340
2025-06-28T06:00,1.155,2.185,5.832,9.524,115.49,21.380
2025-06-28T06:30,1.140,1.836,5.691,10.000,115.84,21.430
2025-06-28T07:00,1.135,1.840,5.697,10.526,112.94,21.300
2025-06-28T07:30,1.151,1.800,5.566,11.111,110.83,21.250
2025-06-28T08:00,1.163,1.947,5.366,9.524,108.89,21.300
2025-06-28T08:30,1.142,1.963,5.686,10.000,109.33,21.340
2025-06-28T09:00,1.145,1.798,5.522,11.111,112.06,21.340
2025-06-28T09:30,1.176,1.782,5.423,11.111,110.30,21.300
2025-06-28T10:00,1.206,2.255,5.452,10.000,103.88,21.300
2025-06-28T10:30,1.221,2.035,5.312,10.000,101.16,21.340
2025-06-28T11:00,1.182,1.824,5.598,10.526,104.50,21.340
2025-06-28T11:30,1.253,2.117,5.893,10.526,115.66,21.380
2025-06-28T12:00,1.186,1.863,5.872,10.526,106.17,21.380
2025-06-28T12:30,1.126,1.848,5.609,9.524,109.07,21.380
2025-06-28T13:00,1.151,1.690,5.873,10.526,117.42,21.380
2025-06-28T13:30,1.132,2.230,5.714,11.111,106.61,21.380
2025-06-28T14:00,1.132,2.065,5.641,10.526,115.40,21.520
2025-06-28T14:30,1.151,2.343,5.626,10.000,112.23,21.520
2025-06-28T15:00,1.112,1.716,5.571,11.111,119.18,21.520
2025-06-28T15:30,1.104,2.185,5.612,10.000,112.50,21.520
2025-06-28T16:00,1.064,1.967,5.494,10.526,113.90,21.470
2025-06-28T16:30,1.183,2.265,5.837,10.000,112.76,21.470
2025-06-28T17:00,1.133,1.668,6.034,10.000,111.62,21.690
2025-06-28T17:30,1.089,2.006,5.835,9.524,107.84,21.380
2025-06-28T18:00,1.163,1.907,5.785,10.526,111.62,21.250
2025-06-28T18:30,1.099,1.720,5.904,9.524,109.77,21.210
2025-06-28T19:00,1.135,1.911,6.048,10.526,116.28,21.210
2025-06-28T19:30,1.112,1.773,6.176,10.000,109.60,21.030
2025-06-28T20:00,1.124,2.219,6.303,10.526,110.39,21.430
2025-06-28T20:30,1.050,1.745,5.738,11.111,115.75,21.740
2025-06-28T21:00,1.118,1.924,6.327,9.091,113.90,21.830
2025-06-28T21:30,1.125,1.758,6.051,10.526,118.30,21.920
2025-06-28T22:00,1.149,1.773,6.455,10.526,111.00,21.920
2025-06-28T22:30,1.203,1.919,6.320,10.526,112.14,21.920
2025-06-28T23:00,1.175,1.846,6.167,11.111,113.90,21.920
2025-06-28T23:30,1.146,2.066,6.238,9.524,110.91,21.870
2025-06-29T00:00,1.109,2.083,6.008,9.524,116.80,21.870
2025-06-29T00:30,1.109,1.981,5.629,9.524,102.56,21.870
2025-06-29T01:00,1.147,2.440,5.785,10.000,109.24,21.870
2025-06-29T01:30,1.144,1.808,6.026,9.524,113.02,21.830
2025-06-29T02:00,0.992,1.506,5.608,10.000,112.94,21.780
2025-06-29T02:30,1.018,1.797,5.653,10.526,113.64,21.740
2025-06-29T03:00,1.018,1.594,5.689,10.526,111.53,21.740
2025-06-29T03:30,1.037,1.773,5.666,10.526,103.62,21.690
2025-06-29T04:00,0.911,1.636,5.304,10.000,108.36,21.610
2025-06-29T04:30,1.115,1.830,6.118,10.526,106.52,21.520
2025-06-29T05:00,1.002,2.375,5.738,10.526,104.23,21.430
2025-06-29T05:30,0.998,1.678,6.057,10.000,104.67,21.300
2025-06-29T06:00,0.931,1.724,5.782,10.000,111.71,21.160
2025-06-29T06:30,1.024,1.799,6.247,10.526,107.75,21.160
2025-06-29T07:00,0.985,1.629,5.945,10.000,95.97,21.160
2025-06-29T07:30,1.001,1.706,5.715,10.526,97.64,21.160
2025-06-29T08:00,0.917,1.700,5.575,10.000,100.72,21.160
2025-06-29T08:30,0.966,1.649,5.906,9.524,102.91,21.160
2025-06-29T09:00,1.061,1.857,6.240,9.091,103.62,21.120
2025-06-29T09:30,0.935,1.716,5.332,11.111,98.43,21.160
2025-06-29T10:00,0.976,1.667,6.138,10.000,98.17,21.160
2025-06-29T10:30,0.915,1.764,5.764,10.000,101.42,21.610
2025-06-29T11:00,0.999,1.661,5.518,10.000,111.18,21.650
2025-06-29T11:30,0.966,1.508,5.670,10.526,99.84,21.690
2025-06-29T12:00,1.063,1.829,6.040,11.111,99.31,21.780
2025-06-29T12:30,1.041,1.521,6.231,9.524,94.91,21.690
2025-06-29T13:00,1.027,1.774,5.991,11.111,90.17,21.650
2025-06-29T13:30,1.054,1.643,5.692,9.524,101.68,21.690
2025-06-29T14:00,1.066,1.990,5.932,10.000,107.05,21.740
2025-06-29T14:30,1.150,1.775,5.545,10.526,103.00,21.740
2025-06-29T15:00,1.168,2.006,5.198,10.000,107.84,21.830
2025-06-29T15:30,1.066,1.821,4.843,10.000,110.83,21.780
2025-06-29T16:00,1.154,2.211,5.028,10.000,108.10,21.780
2025-06-29T16:30,1.125,1.884,5.077,10.000,98.96,21.780
2025-06-29T17:00,1.142,1.787,5.188,10.000,98.52,21.830
2025-06-29T17:30,1.143,1.919,5.552,10.526,89.46,21.830
2025-06-29T18:00,1.223,2.123,5.621,11.111,99.66,21.830
2025-06-29T18:30,1.291,2.473,6.094,10.526,109.51,21.830
2025-06-29T19:00,1.231,2.135,6.122,11.111,104.85,21.920
2025-06-29T19:30,1.298,2.465,5.972,10.000,103.27,22.010
2025-06-29T20:00,1.227,2.010,6.269,9.524,100.98,21.960
2025-06-29T20:30,1.225,1.926,5.946,11.111,103.44,21.960
2025-06-29T21:00,1.348,2.158,5.903,11.111,105.02,22.140
2025-06-29T21:30,1.356,2.298,5.819,10.526,117.07,21.690
2025-06-29T22:00,1.249,2.446,5.688,10.000,102.30,21.830
2025-06-29T22:30,1.445,2.478,6.381,10.000,107.31,21.870
2025-06-29T23:00,1.299,2.180,5.955,11.111,113.38,21.870
2025-06-29T23:30,1.340,2.121,5.788,10.000,91.22,21.960
2025-06-30T00:00,1.418,2.228,6.068,10.000,99.49,22.010
2025-06-30T00:30,1.339,2.314,5.725,10.526,98.17,21.960
2025-06-30T01:00,1.305,2.456,5.533,11.111,100.19,21.920
2025-06-30T01:30,1.302,2.132,5.814,10.000,97.82,21.920
2025-06-30T02:00,1.343,2.067,5.962,10.526,92.80,21.870
2025-06-30T02:30,1.319,2.407,5.617,10.526,97.64,21.920
2025-06-30T03:00,1.368,2.393,5.633,11.111,92.19,21.960
2025-06-30T03:30,1.363,2.168,5.588,10.000,81.64,21.920
2025-06-30T04:00,1.518,2.384,5.639,10.000,105.11,21.920
2025-06-30T04:30,1.517,2.485,5.178,5.263,99.66,21.960
2025-06-30T05:00,1.670,2.970,5.404,5.556,94.03,21.870
2025-06-30T05:30,1.728,2.689,5.769,11.765,77.68,21.560
2025-06-30T06:00,1.660,3.324,5.673,10.000,92.72,21.650
2025-06-30T06:30,1.659,2.626,5.312,5.556,76.10,21.740
2025-06-30T07:00,1.635,3.185,5.642,11.111,84.01,21.830
2025-06-30T07:30,1.762,2.814,5.870,11.111,92.80,21.780
2025-06-30T08:00,1.686,2.715,6.020,6.452,89.46,21.830
2025-06-30T08:30,1.642,2.628,5.756,11.111,92.63,21.780
2025-06-30T09:00,1.748,2.559,5.949,6.061,90.34,21.780
2025-06-30T09:30,1.624,2.873,6.022,11.111,88.67,21.780
2025-06-30T10:00,1.535,2.452,5.945,11.765,73.02,21.830
2025-06-30T10:30,1.510,2.602,6.135,11.765,77.86,21.870
2025-06-30T11:00,1.654,2.715,6.572,10.526,93.33,21.780
2025-06-30T11:30,1.506,2.365,6.559,11.765,90.52,21.520
2025-06-30T12:00,1.457,2.048,6.570,11.765,85.24,21.470
2025-06-30T12:30,1.505,2.473,7.223,11.765,87.35,21.430
2025-06-30T13:00,1.446,2.623,6.628,11.111,78.56,21.430
2025-06-30T13:30,1.425,2.392,6.869,11.765,89.29,21.470
2025-06-30T14:00,1.465,2.213,6.987,11.111,91.75,21.430
2025-06-30T14:30,1.474,2.603,7.161,11.765,102.39,21.380
2025-06-30T15:00,1.387,2.280,6.947,10.526,99.40,21.300
2025-06-30T15:30,1.439,2.655,6.878,11.111,93.68,21.380
2025-06-30T16:00,1.511,2.678,7.005,10.526,96.41,21.520
2025-06-30T16:30,1.469,2.330,6.757,11.765,83.93,21.560
2025-06-30T17:00,1.447,2.102,6.796,11.111,104.67,21.650
2025-06-30T17:30,1.432,2.752,6.744,10.526,97.20,21.650
2025-06-30T18:00,1.582,3.484,7.048,6.897,77.42,21.740
2025-06-30T18:30,1.543,2.581,6.834,7.143,73.82,21.160
2025-06-30T19:00,1.475,2.328,7.001,10.000,80.23,20.770
2025-06-30T19:30,1.649,2.733,7.366,11.111,76.36,20.680
2025-06-30T20:00,1.639,2.856,7.218,13.333,85.95,20.720
2025-06-30T20:30,1.589,2.491,7.257,7.692,63.00,21.120
2025-06-30T21:00,1.604,2.599,7.103,13.333,84.19,20.940
2025-06-30T21:30,1.661,3.017,7.295,12.500,87.09,21.030
2025-06-30T22:00,1.500,2.417,7.112,12.500,81.46,21.210
2025-06-30T22:30,1.574,2.695,7.095,12.500,82.17,21.380
2025-06-30T23:00,1.653,2.446,7.233,13.333,81.99,21.340
2025-06-30T23:30,1.640,2.868,7.366,13.333,78.74,21.380
2025-07-01T00:00,1.549,2.868,7.236,12.500,87.88,21.380
2025-07-01T00:30,1.672,2.946,7.456,12.500,84.19,21.340
2025-07-01T01:00,1.718,2.692,7.789,12.500,81.64,21.380
2025-07-01T01:30,1.572,2.453,7.500,13.333,84.45,21.380
2025-07-01T02:00,1.562,2.508,7.520,12.500,78.39,21.430
2025-07-01T02:30,1.498,2.973,7.312,13.333,91.66,21.560
2025-07-01T03:00,1.457,2.370,7.740,12.500,85.24,21.560
2025-07-01T03:30,1.551,2.550,7.676,13.333,83.84,21.520
2025-07-01T04:00,1.496,2.601,7.816,13.333,83.40,21.610
2025-07-01T04:30,1.511,2.245,7.809,12.500,77.51,21.870
2025-07-01T05:00,1.491,2.067,7.716,12.500,83.93,21.690
2025-07-01T05:30,1.594,2.921,7.702,12.500,80.76,21.470
2025-07-01T06:00,1.493,2.258,7.508,13.333,84.89,21.210
2025-07-01T06:30,1.414,2.475,7.525,12.500,80.94,21.210
2025-07-01T07:00,1.510,2.335,7.436,13.333,82.96,21.080
2025-07-01T07:30,1.497,2.472,7.446,13.333,78.83,20.990
2025-07-01T08:00,1.568,2.503,8.080,12.500,83.22,20.680
2025-07-01T08:30,1.507,2.570,7.356,13.333,82.78,20.680
2025-07-01T09:00,1.489,2.298,7.581,12.500,81.55,20.640
2025-07-01T09:30,1.490,2.408,7.587,13.333,79.71,20.850
2025-07-01T10:00,1.612,2.723,7.881,12.500,79.44,21.210
2025-07-01T10:30,1.454,2.270,7.241,13.333,76.28,21.250
2025-07-01T11:00,1.536,2.801,6.996,13.333,77.24,21.520
2025-07-01T11:30,1.403,2.909,7.359,13.333,77.95,21.610
2025-07-01T12:00,1.490,2.077,7.512,13.333,78.03,21.470
2025-07-01T12:30,1.415,2.459,7.556,13.333,76.63,21.430
2025-07-01T13:00,1.394,1.916,7.505,12.500,80.14,21.520
2025-07-01T13:30,1.474,2.315,7.284,13.333,78.39,21.560
2025-07-01T14:00,1.379,2.139,6.951,13.333,82.69,21.560
2025-07-01T14:30,1.350,2.787,6.916,13.333,78.56,21.610
2025-07-01T15:00,1.439,2.643,7.019,8.696,81.20,21.560
2025-07-01T15:30,1.430,2.700,6.961,13.333,81.73,21.560
2025-07-01T16:00,1.335,2.395,6.548,13.333,84.10,21.560
2025-07-01T16:30,1.331,2.218,7.047,8.333,85.95,21.560
2025-07-01T17:00,1.264,2.133,6.456,12.500,84.80,21.650
2025-07-01T17:30,1.271,2.360,5.952,8.696,94.65,21.780
2025-07-01T18:00,1.475,2.534,6.477,12.500,95.88,21.780
2025-07-01T18:30,1.383,2.520,6.216,13.333,84.45,21.610
2025-07-01T19:00,1.268,2.291,5.844,11.765,86.03,21.380
2025-07-01T19:30,1.404,2.609,6.068,12.500,88.58,21.380
2025-07-01T20:00,1.212,1.970,5.658,12.500,97.29,21.160
2025-07-01T20:30,1.406,2.316,6.473,8.333,87.97,21.160
2025-07-01T21:00,1.435,2.276,6.931,12.500,78.83,20.810
2025-07-01T21:30,1.358,2.440,6.185,12.500,82.69,20.900
2025-07-01T22:00,1.477,2.425,6.921,12.500,92.01,20.850
2025-07-01T22:30,1.381,2.442,6.389,12.500,87.09,20.940
2025-07-01T23:00,1.509,2.497,7.175,12.500,83.13,21.030
2025-07-01T23:30,1.415,2.669,7.293,11.111,91.13,21.160
2025-07-02T00:00,1.561,2.890,7.208,11.111,88.06,21.030
2025-07-02T00:30,1.567,2.884,7.148,10.000,100.98,20.990
2025-07-02T01:00,1.517,2.483,7.293,9.524,91.22,21.210
2025-07-02T01:30,1.521,2.214,6.957,10.526,100.63,21.650
2025-07-02T02:00,1.532,2.630,6.523,9.524,102.03,21.610
2025-07-02T02:30,1.472,2.921,6.232,10.526,93.42,21.610
2025-07-02T03:00,1.411,2.290,5.936,11.765,98.78,21.560
2025-07-02T03:30,1.339,2.486,5.943,10.526,95.79,21.560
2025-07-02T04:00,1.271,2.821,5.299,12.500,93.51,21.520
2025-07-02T04:30,1.329,2.492,5.228,10.000,91.31,21.520
2025-07-02T05:00,1.329,2.743,5.394,12.500,93.33,21.470
2025-07-02T05:30,1.281,2.461,4.926,12.500,92.54,21.340
2025-07-02T06:00,1.353,2.245,5.142,12.500,88.41,21.120
2025-07-02T06:30,1.248,2.344,4.709,12.500,84.80,21.210
2025-07-02T07:00,1.280,2.003,5.007,12.500,79.53,21.080
2025-07-02T07:30,1.194,1.678,4.721,12.500,88.94,21.030
2025-07-02T08:00,1.232,2.336,4.724,12.500,78.83,20.640
2025-07-02T08:30,1.144,2.063,4.734,11.765,86.30,20.770
2025-07-02T09:00,1.189,2.227,4.718,12.500,97.11,20.720
2025-07-02T09:30,1.196,2.515,4.611,12.500,83.05,20.680
2025-07-02T10:00,1.167,1.938,4.336,12.500,88.85,20.720
2025-07-02T10:30,1.175,1.997,4.608,12.500,85.77,20.810
2025-07-02T11:00,1.116,1.950,4.502,11.111,95.18,20.810
2025-07-02T11:30,1.091,2.147,4.238,11.765,96.23,21.080
2025-07-02T12:00,1.087,1.863,4.428,11.111,106.61,21.030
2025-07-02T12:30,1.004,2.036,4.107,10.526,106.08,20.940
2025-07-02T13:00,1.002,1.982,4.317,11.765,81.90,20.940
2025-07-02T13:30,1.008,1.888,4.592,10.526,99.75,20.990
2025-07-02T14:00,0.958,1.581,4.279,12.500,101.24,21.080
2025-07-02T14:30,0.903,1.691,4.302,12.500,93.51,21.210
2025-07-02T15:00,0.909,1.668,4.571,11.765,93.86,21.210
2025-07-02T15:30,0.857,1.455,3.932,10.526,111.79,21.160
2025-07-02T16:00,0.882,1.690,4.769,13.333,94.56,21.160
2025-07-02T16:30,0.838,1.740,4.735,12.500,86.21,21.160
2025-07-02T17:00,0.847,1.503,4.558,11.765,88.67,21.160
2025-07-02T17:30,0.841,1.640,4.810,11.765,94.65,21.160
2025-07-02T18:00,0.772,1.339,4.571,12.500,98.61,21.160
2025-07-02T18:30,0.759,1.343,4.246,12.500,96.85,21.160
2025-07-02T19:00,0.738,1.440,4.241,11.111,108.10,21.160
2025-07-02T19:30,0.723,1.308,4.647,11.111,97.55,21.160
2025-07-02T20:00,0.718,1.449,4.958,11.111,98.96,20.070
2025-07-02T20:30,0.703,1.388,4.972,11.111,98.43,19.850
2025-07-02T21:00,0.722,1.627,4.378,11.111,101.68,19.890
2025-07-02T21:30,0.719,1.240,4.777,10.000,105.73,19.500
2025-07-02T22:00,0.751,1.286,4.824,11.765,100.80,19.940
2025-07-02T22:30,0.680,1.263,4.556,11.765,100.89,20.330
2025-07-02T23:00,0.693,1.134,4.864,11.765,105.73,20.590
2025-07-02T23:30,0.650,1.196,4.500,11.111,97.55,20.500
2025-07-03T00:00,0.655,1.256,4.928,11.765,97.64,20.500
2025-07-03T00:30,0.660,1.165,4.840,11.765,100.36,20.020
2025-07-03T01:00,0.685,1.134,4.594,10.526,96.14,20.070
2025-07-03T01:30,0.700,1.400,4.619,11.765,110.47,20.370
2025-07-03T02:00,0.657,1.322,4.573,11.765,119.18,20.720
2025-07-03T02:30,0.668,1.248,4.649,11.765,96.32,20.640
2025-07-03T03:00,0.679,1.362,4.979,11.111,117.07,20.720
2025-07-03T03:30,0.731,1.386,4.721,11.111,105.55,20.850
2025-07-03T04:00,0.755,1.520,4.996,11.765,107.31,20.810
2025-07-03T04:30,0.796,1.505,5.222,11.111,123.75,20.770
2025-07-03T05:00,0.843,1.408,4.975,11.765,107.13,20.810
2025-07-03T05:30,0.886,1.733,4.900,11.111,117.86,20.720
2025-07-03T06:00,0.909,1.627,5.056,10.526,121.20,20.720
2025-07-03T06:30,0.880,1.566,4.872,11.111,125.95,20.810
2025-07-03T07:00,0.862,1.743,4.794,11.111,112.94,20.720
2025-07-03T07:30,0.960,1.689,5.250,12.500,119.97,20.770
2025-07-03T08:00,0.897,1.828,4.692,11.111,112.50,20.770
2025-07-03T08:30,1.021,1.853,4.577,11.765,107.05,20.420
2025-07-03T09:00,1.066,1.729,4.462,11.765,120.23,20.370
2025-07-03T09:30,1.127,1.783,4.207,10.526,122.25,20.330
2025-07-03T10:00,1.196,2.138,4.602,11.765,97.02,20.330
2025-07-03T10:30,1.175,1.912,4.792,12.500,96.85,20.280
2025-07-03T11:00,1.116,1.661,4.816,11.111,121.64,20.330
2025-07-03T11:30,1.034,1.498,4.624,11.765,110.21,20.370
2025-07-03T12:00,1.111,1.911,5.043,11.765,105.29,20.330
2025-07-03T12:30,1.044,1.677,4.637,11.765,111.88,20.420
2025-07-03T13:00,1.082,1.839,4.809,11.765,106.87,20.500
2025-07-03T13:30,1.027,1.897,4.914,11.765,106.43,20.680
2025-07-03T14:00,0.990,1.474,5.235,10.526,115.31,20.680
2025-07-03T14:30,0.986,1.707,5.003,11.111,104.14,20.720
2025-07-03T15:00,0.916,1.371,4.967,11.765,110.21,20.900
2025-07-03T15:30,0.938,1.504,5.215,11.765,100.36,20.940
2025-07-03T16:00,0.891,1.623,5.205,12.500,103.09,20.900
2025-07-03T16:30,0.967,1.550,6.046,11.765,95.71,20.900
2025-07-03T17:00,0.950,1.666,5.440,11.111,99.13,20.900
2025-07-03T17:30,0.996,2.048,5.628,11.765,106.25,20.850
2025-07-03T18:00,1.023,1.777,5.873,11.111,110.65,20.850
2025-07-03T18:30,0.953,1.836,5.358,11.111,115.22,20.850
2025-07-03T19:00,0.975,1.797,5.777,12.500,103.27,20.810
2025-07-03T19:30,0.905,1.701,5.208,11.111,109.86,20.770
2025-07-03T20:00,0.933,1.506,5.901,10.526,108.10,20.810
2025-07-03T20:30,0.936,1.810,5.953,10.526,112.94,20.810
2025-07-03T21:00,0.968,1.586,6.553,11.111,101.68,20.720
2025-07-03T21:30,0.897,1.560,6.537,11.111,108.72,20.680
2025-07-03T22:00,0.989,1.919,6.690,11.765,100.54,20.680
2025-07-03T22:30,1.023,1.841,6.902,11.111,111.18,20.150
2025-07-03T23:00,0.946,1.687,6.600,11.111,109.51,20.150
2025-07-03T23:30,0.977,1.719,6.605,11.765,111.88,20.280
2025-07-04T00:00,1.014,1.516,6.897,11.765,109.16,20.280
2025-07-04T00:30,1.012,1.732,7.145,11.111,114.96,20.370
2025-07-04T01:00,0.952,1.675,6.609,10.526,112.85,20.460
2025-07-04T01:30,0.979,1.411,7.007,10.526,96.58,20.420
2025-07-04T02:00,0.930,1.609,7.234,10.526,119.71,20.420
2025-07-04T02:30,0.938,1.680,7.390,11.111,108.80,20.370
2025-07-04T03:00,0.961,1.600,7.266,11.765,99.13,20.370
2025-07-04T03:30,0.961,1.733,6.945,12.500,116.36,20.500
2025-07-04T04:00,0.930,1.469,7.072,11.765,108.98,20.720
2025-07-04T04:30,1.024,1.899,7.162,11.111,105.99,20.720
2025-07-04T05:00,1.042,1.676,7.273,10.526,123.22,20.720
2025-07-04T05:30,0.967,2.183,6.466,11.765,108.80,20.720
2025-07-04T06:00,0.940,1.534,7.137,11.765,107.13,20.680
2025-07-04T06:30,1.005,1.583,7.007,11.765,111.53,20.680
2025-07-04T07:00,1.009,1.614,6.377,10.526,113.38,20.680
2025-07-04T07:30,1.020,1.525,6.582,10.526,117.86,20.680
2025-07-04T08:00,0.990,1.685,6.508,11.765,103.53,20.720
2025-07-04T08:30,0.949,1.566,5.797,12.500,110.04,19.980
2025-07-04T09:00,1.043,1.677,6.272,11.765,98.78,19.890
2025-07-04T09:30,1.070,1.706,6.657,10.526,117.24,19.810
2025-07-04T10:00,1.042,1.803,6.561,11.111,108.80,19.670
2025-07-04T10:30,1.181,2.221,7.085,11.765,113.64,19.760
2025-07-04T11:00,1.163,2.158,7.127,12.500,110.74,19.940
2025-07-04T11:30,1.191,1.817,7.065,12.500,112.41,20.150
2025-07-04T12:00,1.134,1.704,6.991,12.500,107.22,20.420
2025-07-04T12:30,1.118,1.792,6.490,11.765,107.13,20.680
2025-07-04T13:00,1.185,1.947,6.670,12.500,106.08,20.770
2025-07-04T13:30,1.130,1.798,6.606,10.000,121.90,20.850
2025-07-04T14:00,1.255,1.801,6.968,11.111,110.21,20.850
2025-07-04T14:30,1.193,1.931,6.558,10.000,97.29,20.850
2025-07-04T15:00,1.156,1.755,6.635,11.111,101.60,20.850
2025-07-04T15:30,1.238,2.131,7.056,11.765,96.50,20.850
2025-07-04T16:00,1.126,1.748,6.769,11.765,106.25,20.850
2025-07-04T16:30,1.078,1.730,6.268,11.765,101.33,20.850
2025-07-04T17:00,1.027,1.782,5.673,11.111,101.86,20.770
2025-07-04T17:30,1.096,2.224,5.808,10.526,118.47,20.770
2025-07-04T18:00,1.166,2.044,6.540,11.111,105.64,20.770
2025-07-04T18:30,1.036,1.682,6.203,11.111,106.43,20.720
2025-07-04T19:00,0.994,1.923,6.148,11.111,113.38,20.770
2025-07-04T19:30,1.089,1.704,6.242,11.111,103.97,20.850
2025-07-04T20:00,1.035,1.724,6.088,11.111,108.19,20.850
2025-07-04T20:30,1.056,2.071,6.455,10.526,115.66,20.850
2025-07-04T21:00,1.001,1.750,5.824,11.111,108.89,20.940
2025-07-04T21:30,0.965,1.671,6.030,11.111,111.27,20.940
2025-07-04T22:00,0.960,1.648,6.051,11.111,96.76,20.940
2025-07-04T22:30,0.971,1.718,6.168,11.111,96.85,20.900
2025-07-04T23:00,0.875,1.593,5.877,10.526,107.49,20.900
2025-07-04T23:30,0.872,1.423,5.858,11.111,107.57,20.850
2025-07-05T00:00,0.899,1.631,6.422,10.526,90.61,20.850
2025-07-05T00:30,0.897,1.473,6.273,10.526,99.75,20.850
2025-07-05T01:00,0.879,1.625,6.223,10.526,107.05,20.810
2025-07-05T01:30,0.838,1.456,6.103,10.526,113.29,20.770
2025-07-05T02:00,0.903,1.449,6.287,10.526,96.67,20.770
2025-07-05T02:30,0.967,1.485,6.439,10.526,99.84,20.770
2025-07-05T03:00,0.950,1.766,6.466,10.526,103.97,20.720
2025-07-05T03:30,0.848,1.369,6.069,10.000,113.11,20.770
2025-07-05T04:00,0.909,1.555,6.369,10.000,99.57,20.770
2025-07-05T04:30,0.940,1.777,6.139,10.526,105.99,20.770
2025-07-05T05:00,0.957,1.667,6.175,10.526,108.28,20.810
2025-07-05T05:30,0.886,1.593,5.838,10.526,102.30,20.810
2025-07-05T06:00,0.981,1.709,6.200,10.000,103.53,20.810
2025-07-05T06:30,1.007,1.854,6.431,10.526,111.71,20.810
2025-07-05T07:00,0.955,1.600,6.019,11.111,116.89,20.810
2025-07-05T07:30,0.933,1.606,6.119,10.526,118.47,20.850
2025-07-05T08:00,1.022,1.723,6.590,10.000,120.14,20.810
2025-07-05T08:30,0.957,1.533,6.431,10.000,118.12,20.850
