Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2025-01-09T07:00,0.736,1.221,4.785,7.143,78.80,25.940
2025-01-09T07:30,0.738,1.285,4.857,6.897,74.85,26.030
2025-01-09T08:00,0.714,1.249,4.638,6.250,74.06,26.130
2025-01-09T08:30,0.668,1.212,4.514,8.000,105.26,26.320
2025-01-09T09:00,0.688,1.191,4.732,7.692,91.90,26.360
2025-01-09T09:30,0.710,1.143,4.732,6.897,82.58,26.320
2025-01-09T10:00,0.699,1.086,4.585,6.667,81.44,26.170
2025-01-09T10:30,0.645,1.210,4.496,6.452,83.55,26.080
2025-01-09T11:00,0.668,1.111,3.699,10.526,118.28,26.030
2025-01-09T11:30,0.779,1.234,3.234,6.667,94.01,26.030
2025-01-09T12:00,0.878,1.393,3.272,3.509,71.07,26.220
2025-01-09T12:30,0.862,1.375,3.288,6.452,97.26,26.130
2025-01-09T13:00,0.924,1.646,3.668,6.452,90.14,26.080
2025-01-09T13:30,1.033,1.872,3.703,6.061,87.77,26.080
2025-01-09T14:00,1.141,1.754,3.907,4.878,91.90,26.080
2025-01-09T14:30,1.109,2.297,3.731,5.128,96.91,25.990
2025-01-09T15:00,1.053,1.856,3.807,5.000,78.98,25.990
2025-01-09T15:30,0.994,1.578,3.690,4.878,81.88,25.990
2025-01-09T16:00,0.932,1.844,3.631,4.878,85.13,25.990
2025-01-09T16:30,0.946,1.622,3.804,4.651,75.81,25.990
2025-01-09T17:00,0.928,1.839,3.894,5.000,75.29,25.990
2025-01-09T17:30,0.915,1.926,4.035,5.128,73.35,25.990
2025-01-09T18:00,0.908,1.521,4.204,4.878,66.85,25.990
2025-01-09T18:30,0.860,1.421,4.331,5.556,68.69,25.990
2025-01-09T19:00,0.832,1.487,4.320,5.000,67.37,25.990
2025-01-09T19:30,0.874,1.584,4.481,5.263,68.08,26.080
2025-01-09T20:00,0.830,1.351,4.526,4.878,72.12,26.030
2025-01-09T20:30,0.837,1.439,4.471,4.878,63.86,25.990
2025-01-09T21:00,0.841,1.540,4.388,4.762,58.67,26.030
2025-01-09T21:30,0.826,1.312,4.287,4.545,56.74,25.990
2025-01-09T22:00,0.794,1.789,4.257,5.000,64.47,25.990
2025-01-09T22:30,0.769,1.295,4.364,4.444,61.57,25.840
2025-01-09T23:00,0.763,1.587,4.481,4.762,68.34,25.840
2025-01-09T23:30,0.729,1.137,4.347,6.452,75.29,25.800
2025-01-10T00:00,0.724,1.077,4.640,6.452,75.29,25.800
2025-01-10T00:30,0.691,1.331,4.720,6.667,76.52,25.750
2025-01-10T01:00,0.661,1.076,4.555,6.452,122.58,25.800
2025-01-10T01:30,0.744,1.374,4.190,6.452,81.62,25.840
2025-01-10T02:00,0.718,1.199,3.954,6.250,72.39,25.800
2025-01-10T02:30,0.698,1.087,4.061,6.667,83.37,25.840
2025-01-10T03:00,0.690,1.171,4.122,5.882,67.20,25.940
2025-01-10T03:30,0.662,1.127,4.209,9.091,125.75,25.940
2025-01-10T04:00,0.696,1.154,3.914,9.524,122.85,25.940
2025-01-10T04:30,0.655,1.246,3.788,6.061,72.47,25.940
2025-01-10T05:00,0.665,1.002,4.295,9.524,117.92,25.940
2025-01-10T05:30,0.639,1.256,4.176,11.765,121.00,25.940
2025-01-10T06:00,0.607,1.042,4.200,5.882,86.10,25.800
2025-01-10T06:30,0.665,1.147,4.458,10.526,116.96,25.800
2025-01-10T07:00,0.639,1.194,4.307,6.452,88.03,25.750
2025-01-10T07:30,0.636,1.156,4.284,9.524,111.24,25.750
2025-01-10T08:00,0.673,1.061,4.341,6.061,122.93,25.840
2025-01-10T08:30,0.671,1.090,4.182,6.452,98.67,25.940
2025-01-10T09:00,0.664,1.354,4.040,6.897,90.32,25.990
2025-01-10T09:30,0.685,1.221,3.658,6.250,86.01,26.030
2025-01-10T10:00,0.694,1.212,3.599,5.714,90.32,26.080
2025-01-10T10:30,0.689,1.175,3.754,6.452,77.57,26.130
2025-01-10T11:00,0.676,1.220,3.722,6.667,85.75,26.130
2025-01-10T11:30,0.683,1.084,3.877,6.061,87.24,26.130
2025-01-10T12:00,0.660,1.084,3.929,6.452,78.19,26.080
2025-01-10T12:30,0.708,1.210,3.746,6.061,88.12,26.130
2025-01-10T13:00,0.751,1.300,3.719,8.696,86.01,26.130
2025-01-10T13:30,0.779,1.553,3.893,5.882,88.56,26.130
2025-01-10T14:00,0.754,1.467,4.170,6.250,80.39,26.080
2025-01-10T14:30,0.749,1.447,4.352,5.556,92.34,26.170
2025-01-10T15:00,0.711,1.144,4.084,5.714,117.22,26.130
2025-01-10T15:30,0.716,1.540,4.170,5.263,94.10,26.130
2025-01-10T16:00,0.701,1.139,4.321,6.897,119.51,26.080
2025-01-10T16:30,0.720,1.123,4.405,6.250,74.76,26.080
2025-01-10T17:00,0.757,1.164,4.375,6.250,78.63,25.990
2025-01-10T17:30,0.738,1.207,4.109,5.556,83.99,25.990
2025-01-10T18:00,0.751,1.218,4.387,6.250,77.57,25.990
2025-01-10T18:30,0.706,1.204,4.301,5.405,77.04,25.940
2025-01-10T19:00,0.722,1.238,4.377,5.128,80.65,25.940
2025-01-10T19:30,0.683,1.217,4.214,5.263,75.90,25.800
2025-01-10T20:00,0.693,1.072,4.398,4.000,77.22,25.800
2025-01-10T20:30,0.719,1.209,4.233,5.405,67.37,25.800
2025-01-10T21:00,0.754,1.161,4.242,4.082,64.30,25.840
2025-01-10T21:30,0.767,1.369,4.363,4.545,77.48,25.840
2025-01-10T22:00,0.753,1.471,4.336,4.000,62.63,25.750
2025-01-10T22:30,0.724,1.273,4.407,4.878,75.81,25.610
2025-01-10T23:00,0.729,1.192,4.391,4.545,89.88,25.470
2025-01-10T23:30,0.738,1.225,4.675,7.407,94.71,25.420
2025-01-11T00:00,0.725,1.337,4.608,6.897,91.90,25.380
2025-01-11T00:30,0.698,1.165,4.556,6.452,78.19,25.420
2025-01-11T01:00,0.704,1.066,4.562,6.667,86.89,25.420
2025-01-11T01:30,0.700,1.106,4.456,6.897,91.64,25.420
2025-01-11T02:00,0.774,1.345,4.705,6.897,83.90,25.380
2025-01-11T02:30,0.794,1.330,4.639,6.452,81.35,25.330
2025-01-11T03:00,0.827,1.441,4.681,6.667,88.03,25.330
2025-01-11T03:30,0.741,1.295,4.458,6.452,94.45,25.330
2025-01-11T04:00,0.773,1.216,4.444,4.762,92.69,25.330
2025-01-11T04:30,0.779,1.449,4.615,6.061,88.74,25.330
2025-01-11T05:00,0.812,1.478,4.587,6.061,88.39,25.380
2025-01-11T05:30,0.762,1.191,4.643,5.556,96.56,25.420
2025-01-11T06:00,0.746,1.108,4.626,6.897,98.67,25.420
2025-01-11T06:30,0.797,1.355,4.744,5.882,93.57,25.420
2025-01-11T07:00,0.858,1.421,4.593,5.882,94.01,25.420
2025-01-11T07:30,0.879,1.490,4.564,6.250,98.50,25.420
2025-01-11T08:00,0.869,1.600,4.281,6.250,93.22,25.420
2025-01-11T08:30,0.887,1.735,4.210,6.250,96.30,25.420
2025-01-11T09:00,0.983,1.580,3.922,6.897,99.37,25.380
2025-01-11T09:30,0.981,1.919,4.009,6.250,100.96,25.330
2025-01-11T10:00,0.987,1.895,4.163,6.061,101.40,25.190
2025-01-11T10:30,1.012,1.487,4.576,6.061,104.30,25.240
2025-01-11T11:00,0.994,1.636,4.513,6.250,103.95,25.280
2025-01-11T11:30,1.052,1.605,4.795,6.667,105.18,25.330
2025-01-11T12:00,0.938,1.699,4.548,6.897,107.02,25.380
2025-01-11T12:30,0.990,1.935,4.636,6.452,104.03,25.380
2025-01-11T13:00,0.991,1.538,4.425,6.452,103.86,25.420
2025-01-11T13:30,1.114,1.598,4.547,6.667,105.09,25.470
2025-01-11T14:00,1.137,2.246,4.174,7.143,101.22,25.420
2025-01-11T14:30,1.248,2.144,4.285,6.061,90.14,25.420
2025-01-11T15:00,1.212,1.839,4.414,6.897,100.17,25.420
2025-01-11T15:30,1.305,2.121,4.458,6.250,105.26,25.420
2025-01-11T16:00,1.350,2.371,4.489,6.452,107.20,25.420
2025-01-11T16:30,1.267,2.498,4.694,6.897,100.08,25.380
2025-01-11T17:00,1.325,2.038,4.417,6.452,110.28,25.330
2025-01-11T17:30,1.326,2.199,4.582,6.250,97.70,25.380
2025-01-11T18:00,1.357,2.150,4.527,6.667,94.01,25.380
2025-01-11T18:30,1.322,2.229,4.498,6.250,90.93,25.380
2025-01-11T19:00,1.417,2.613,4.472,6.061,86.01,25.380
2025-01-11T19:30,1.348,2.203,4.462,6.061,82.41,25.330
2025-01-11T20:00,1.376,2.155,4.360,6.452,83.55,25.330
2025-01-11T20:30,1.304,2.021,4.308,6.250,98.06,25.330
2025-01-11T21:00,1.315,2.349,4.414,6.061,81.26,25.330
2025-01-11T21:30,1.318,2.045,4.423,7.143,71.15,25.330
2025-01-11T22:00,1.315,2.518,4.639,5.882,91.11,25.330
2025-01-11T22:30,1.249,2.158,4.510,6.452,74.41,25.280
2025-01-11T23:00,1.281,2.174,4.604,7.143,92.52,25.280
2025-01-11T23:30,1.242,2.410,4.425,5.128,68.25,25.190
2025-01-12T00:00,1.229,2.100,4.636,6.250,72.12,25.240
2025-01-12T00:30,1.227,2.306,4.497,5.882,65.26,25.280
2025-01-12T01:00,1.224,2.029,4.683,6.452,79.15,25.240
2025-01-12T01:30,1.147,2.553,4.526,6.667,74.76,25.240
2025-01-12T02:00,1.204,2.237,4.692,5.263,68.78,25.190
2025-01-12T02:30,1.255,2.096,4.648,7.143,64.03,25.190
2025-01-12T03:00,1.198,2.271,4.606,5.405,62.54,25.140
2025-01-12T03:30,1.141,1.775,4.513,5.128,78.45,25.100
2025-01-12T04:00,1.109,1.851,4.255,5.714,83.20,25.100
2025-01-12T04:30,1.208,1.908,4.183,6.452,81.26,25.100
2025-01-12T05:00,1.258,2.161,4.261,4.878,64.82,25.050
2025-01-12T05:30,1.205,2.010,4.234,6.897,61.48,25.050
2025-01-12T06:00,1.151,1.963,4.399,5.556,67.55,25.000
2025-01-12T06:30,1.234,2.000,4.364,6.667,67.73,25.000
2025-01-12T07:00,1.123,1.996,4.046,6.667,83.90,25.050
2025-01-12T07:30,1.159,2.183,4.376,6.061,76.34,25.100
2025-01-12T08:00,1.152,1.921,4.516,6.667,90.93,25.190
2025-01-12T08:30,1.150,1.642,4.626,7.143,102.19,25.190
2025-01-12T09:00,1.106,1.782,4.774,6.897,95.33,25.190
2025-01-12T09:30,1.057,1.778,4.585,6.897,91.55,25.190
2025-01-12T10:00,1.191,1.901,5.087,6.667,90.58,25.100
2025-01-12T10:30,1.151,2.139,4.319,6.452,89.44,25.000
2025-01-12T11:00,1.129,1.821,4.456,6.452,86.89,25.000
2025-01-12T11:30,1.286,2.156,4.623,6.667,83.37,25.050
2025-01-12T12:00,1.219,1.902,4.746,6.452,84.43,25.100
2025-01-12T12:30,1.293,2.130,4.742,6.250,96.74,25.000
2025-01-12T13:00,1.217,2.045,4.934,7.143,85.48,24.820
2025-01-12T13:30,1.149,2.115,4.721,7.143,89.97,24.960
2025-01-12T14:00,1.174,1.986,4.613,6.897,94.98,25.050
2025-01-12T14:30,1.216,2.193,5.015,6.667,83.02,24.960
2025-01-12T15:00,1.210,1.994,4.702,6.667,79.95,24.960
2025-01-12T15:30,1.096,1.793,4.338,6.667,94.36,24.960
2025-01-12T16:00,1.132,1.977,4.872,6.452,89.97,24.960
2025-01-12T16:30,1.137,1.964,4.919,6.452,83.02,24.870
2025-01-12T17:00,1.058,1.747,4.720,6.897,73.53,24.910
2025-01-12T17:30,1.077,1.550,4.923,6.452,86.63,24.960
2025-01-12T18:00,1.112,2.018,4.838,6.250,84.69,24.960
2025-01-12T18:30,1.069,1.623,4.933,5.714,87.07,24.910
2025-01-12T19:00,1.023,1.619,4.578,6.667,81.97,24.960
2025-01-12T19:30,1.139,2.435,4.536,6.897,80.74,25.000
2025-01-12T20:00,1.176,1.853,4.817,6.667,71.59,25.050
2025-01-12T20:30,1.117,2.072,4.504,6.667,70.63,25.000
2025-01-12T21:00,1.124,2.284,4.519,5.714,84.17,25.000
2025-01-12T21:30,1.092,1.970,4.306,6.452,71.42,24.960
2025-01-12T22:00,1.119,1.876,4.125,6.897,78.10,24.960
2025-01-12T22:30,1.067,1.843,4.179,6.061,77.04,24.960
2025-01-12T23:00,1.063,1.900,3.868,6.250,80.30,24.960
2025-01-12T23:30,1.081,2.143,4.106,6.452,89.18,24.910
2025-01-13T00:00,1.017,1.575,4.114,5.714,75.81,24.960
2025-01-13T00:30,0.937,1.633,4.034,6.452,83.37,24.820
2025-01-13T01:00,0.942,1.536,4.388,6.250,83.99,24.820
2025-01-13T01:30,0.938,1.954,4.436,6.452,99.90,24.770
2025-01-13T02:00,0.876,1.703,4.364,6.667,90.23,24.730
2025-01-13T02:30,0.912,1.601,4.668,6.452,92.43,24.960
2025-01-13T03:00,0.888,1.504,4.612,6.667,94.19,24.820
2025-01-13T03:30,0.923,1.614,4.614,6.667,87.77,24.680
2025-01-13T04:00,0.967,1.597,4.765,7.143,91.29,24.590
2025-01-13T04:30,0.943,1.511,4.750,6.667,92.08,24.540
2025-01-13T05:00,0.927,1.760,4.713,6.667,96.30,24.590
2025-01-13T05:30,0.978,1.499,5.125,6.452,90.06,24.680
2025-01-13T06:00,0.923,1.557,5.099,6.897,94.01,24.590
2025-01-13T06:30,0.948,1.698,5.155,6.897,96.12,24.540
2025-01-13T07:00,0.865,1.429,5.106,6.061,91.20,24.680
2025-01-13T07:30,0.900,1.846,5.101,6.897,99.20,24.770
2025-01-13T08:00,0.928,1.620,5.276,6.250,92.34,25.050
2025-01-13T08:30,0.933,1.679,5.363,6.667,91.46,25.100
2025-01-13T09:00,0.961,1.714,5.124,6.667,101.04,25.050
2025-01-13T09:30,0.954,1.664,4.758,6.667,97.79,25.330
2025-01-13T10:00,1.009,1.857,4.787,6.897,94.45,25.330
2025-01-13T10:30,1.081,2.168,4.856,7.407,100.52,25.330
2025-01-13T11:00,1.126,1.897,4.878,7.143,93.04,25.380
2025-01-13T11:30,1.050,1.827,4.951,6.897,84.87,25.560
2025-01-13T12:00,1.121,1.771,5.296,6.897,85.48,25.700
2025-01-13T12:30,1.089,1.861,5.172,6.897,86.54,25.840
2025-01-13T13:00,1.134,1.767,5.082,6.667,91.90,25.990
2025-01-13T13:30,1.166,1.872,5.175,6.897,85.40,25.940
2025-01-13T14:00,1.151,2.083,5.151,7.143,82.32,25.800
2025-01-13T14:30,1.144,1.778,4.895,7.143,83.81,25.800
2025-01-13T15:00,1.160,1.934,4.775,7.143,85.48,25.840
2025-01-13T15:30,1.066,2.153,4.569,6.250,91.29,25.840
2025-01-13T16:00,1.141,2.200,4.774,6.897,88.74,25.890
2025-01-13T16:30,1.132,1.966,4.911,6.667,89.70,25.840
2025-01-13T17:00,1.073,1.724,4.892,6.452,88.30,25.800
2025-01-13T17:30,1.026,2.017,4.837,6.667,87.33,25.800
2025-01-13T18:00,1.074,2.188,4.976,6.667,90.58,25.750
2025-01-13T18:30,1.049,2.058,5.009,7.143,84.43,25.750
2025-01-13T19:00,0.999,1.683,4.660,6.667,86.28,25.700
2025-01-13T19:30,0.955,1.464,4.761,6.897,86.45,25.700
2025-01-13T20:00,1.047,1.702,4.882,7.407,87.77,25.800
2025-01-13T20:30,1.035,2.036,5.045,7.143,85.22,25.800
2025-01-13T21:00,0.982,1.948,5.069,7.407,84.43,25.750
2025-01-13T21:30,1.036,1.626,5.040,7.407,86.98,25.750
2025-01-13T22:00,0.968,1.655,4.956,7.692,87.59,25.700
2025-01-13T22:30,1.054,1.644,5.103,6.897,87.59,25.700
2025-01-13T23:00,0.983,1.515,4.795,7.692,88.12,25.700
2025-01-13T23:30,0.966,1.713,4.746,7.143,88.56,25.750
2025-01-14T00:00,1.041,1.740,5.161,7.143,79.95,25.610
2025-01-14T00:30,1.002,1.694,5.091,7.143,85.31,25.470
2025-01-14T01:00,1.111,2.042,5.368,8.000,92.52,25.420
2025-01-14T01:30,1.054,1.735,5.463,7.143,92.60,25.470
2025-01-14T02:00,1.185,2.042,5.699,8.000,88.56,25.520
2025-01-14T02:30,1.183,2.196,5.737,7.407,90.76,25.560
2025-01-14T03:00,1.109,2.087,5.560,8.000,88.56,25.560
2025-01-14T03:30,1.158,2.019,5.898,7.692,86.98,25.380
2025-01-14T04:00,1.113,1.708,5.627,7.692,88.56,25.330
2025-01-14T04:30,1.107,1.806,5.826,8.000,86.01,25.240
2025-01-14T05:00,1.178,1.905,5.558,7.143,85.92,25.190
2025-01-14T05:30,1.250,2.228,5.617,8.000,87.95,25.280
2025-01-14T06:00,1.114,1.864,5.233,7.692,89.79,25.330
2025-01-14T06:30,1.114,1.836,5.397,7.692,90.41,25.330
2025-01-14T07:00,1.069,1.939,5.465,8.000,92.87,25.380
2025-01-14T07:30,1.091,1.690,5.456,8.000,88.56,25.330
2025-01-14T08:00,1.038,1.783,5.641,7.407,89.00,25.420
2025-01-14T08:30,1.150,2.006,5.592,8.000,91.29,25.470
2025-01-14T09:00,1.095,1.761,5.446,8.000,91.02,25.470
2025-01-14T09:30,1.092,1.939,5.450,8.000,93.40,25.470
2025-01-14T10:00,1.085,1.729,5.782,7.692,93.04,25.520
2025-01-14T10:30,1.189,2.083,5.612,8.000,91.81,25.560
2025-01-14T11:00,1.192,2.211,5.635,7.692,88.91,25.700
2025-01-14T11:30,1.187,1.752,6.290,8.000,87.07,25.840
2025-01-14T12:00,1.150,2.057,6.063,8.000,87.86,26.080
2025-01-14T12:30,1.073,1.918,5.691,8.000,84.08,26.220
2025-01-14T13:00,1.144,1.790,5.691,8.000,86.80,26.510
2025-01-14T13:30,1.042,1.793,5.550,7.407,86.54,26.550
2025-01-14T14:00,1.084,1.860,5.511,8.000,85.22,26.460
2025-01-14T14:30,1.124,1.965,5.714,8.000,92.52,26.550
2025-01-14T15:00,1.109,1.799,5.710,7.692,89.88,26.360
2025-01-14T15:30,1.084,1.607,5.816,7.407,91.11,26.840
2025-01-14T16:00,1.024,1.788,5.621,7.692,91.02,26.740
2025-01-14T16:30,1.046,1.607,5.606,7.143,89.18,26.550
2025-01-14T17:00,1.009,1.740,5.439,7.692,93.31,26.360
2025-01-14T17:30,1.048,1.692,5.423,7.692,87.07,26.170
2025-01-14T18:00,1.104,1.891,5.375,6.897,94.36,26.130
2025-01-14T18:30,1.036,1.744,5.196,8.000,87.59,26.170
2025-01-14T19:00,1.087,1.816,5.370,7.692,90.76,26.170
2025-01-14T19:30,1.064,2.011,5.473,7.692,88.30,26.130
2025-01-14T20:00,1.023,1.780,5.055,7.692,90.76,26.130
2025-01-14T20:30,0.930,1.632,5.199,7.143,90.14,26.080
2025-01-14T21:00,0.987,1.656,5.165,7.692,86.89,26.080
2025-01-14T21:30,0.942,2.008,5.000,6.897,95.07,26.030
2025-01-14T22:00,0.962,1.622,5.051,7.143,87.68,25.990
2025-01-14T22:30,0.935,1.398,5.099,7.143,96.56,25.940
2025-01-14T23:00,0.912,1.600,5.322,8.000,89.00,25.940
2025-01-14T23:30,0.869,1.454,4.955,7.692,90.06,25.800
2025-01-15T00:00,0.796,1.566,4.696,6.897,92.69,25.800
2025-01-15T00:30,0.852,1.496,5.227,7.407,93.22,25.800
2025-01-15T01:00,0.816,1.282,5.104,7.692,87.07,25.700
2025-01-15T01:30,0.777,1.222,5.266,7.407,89.70,25.700
2025-01-15T02:00,0.739,1.386,5.002,7.407,94.28,25.700
2025-01-15T02:30,0.756,1.360,5.018,7.143,91.02,25.660
2025-01-15T03:00,0.753,1.214,5.076,6.897,86.63,25.610
2025-01-15T03:30,0.775,1.762,5.328,7.692,91.20,25.700
2025-01-15T04:00,0.795,1.167,5.471,7.407,92.34,25.700
2025-01-15T04:30,0.813,1.450,5.784,7.143,91.20,25.700
2025-01-15T05:00,0.733,1.494,5.426,7.407,90.93,25.660
2025-01-15T05:30,0.818,1.261,5.681,7.407,87.68,25.610
2025-01-15T06:00,0.772,1.254,5.271,7.692,93.40,25.660
2025-01-15T06:30,0.853,1.363,5.621,7.692,82.93,25.660
2025-01-15T07:00,0.887,1.611,5.701,7.143,80.56,25.700
2025-01-15T07:30,0.885,1.528,5.740,7.407,82.76,25.800
2025-01-15T08:00,0.859,1.319,5.675,7.407,78.63,25.840
2025-01-15T08:30,0.882,1.335,5.670,7.143,82.76,25.940
2025-01-15T09:00,0.865,1.405,5.630,7.143,81.35,26.080
2025-01-15T09:30,0.798,1.335,5.172,6.897,85.92,26.220
2025-01-15T10:00,0.846,1.404,4.994,7.143,80.12,26.270
2025-01-15T10:30,0.846,1.338,4.604,6.897,83.90,26.360
2025-01-15T11:00,0.779,1.388,4.234,6.897,79.68,26.410
2025-01-15T11:30,0.768,1.225,4.125,6.897,84.43,26.460
2025-01-15T12:00,0.791,1.309,4.236,7.143,90.32,26.550
2025-01-15T12:30,0.875,1.398,4.246,7.143,78.63,26.550
2025-01-15T13:00,0.820,1.425,4.188,7.407,87.33,26.550
2025-01-15T13:30,0.804,1.432,3.919,6.897,83.02,26.600
2025-01-15T14:00,0.875,1.619,3.892,7.143,87.95,26.600
2025-01-15T14:30,0.807,1.391,3.657,6.897,87.95,26.600
2025-01-15T15:00,0.863,1.666,3.894,6.897,93.48,26.600
2025-01-15T15:30,0.848,1.457,3.769,6.250,97.97,26.510
2025-01-15T16:00,0.870,1.417,3.986,7.143,94.54,26.220
2025-01-15T16:30,0.859,1.610,3.714,6.667,92.78,25.800
2025-01-15T17:00,0.993,1.677,4.028,6.897,90.32,26.220
2025-01-15T17:30,0.934,1.577,3.894,7.143,96.03,26.510
2025-01-15T18:00,0.965,1.551,3.788,6.897,98.93,26.510
2025-01-15T18:30,0.948,1.531,3.991,6.897,88.65,26.410
2025-01-15T19:00,0.943,1.640,3.883,6.897,93.48,26.270
2025-01-15T19:30,0.908,1.673,3.914,6.250,88.82,25.840
2025-01-15T20:00,0.886,1.546,3.934,6.897,92.08,25.800
2025-01-15T20:30,0.888,1.397,4.053,6.897,90.50,25.800
2025-01-15T21:00,0.899,1.604,4.167,6.897,94.36,25.990
2025-01-15T21:30,0.938,1.712,4.219,6.667,96.21,26.030
2025-01-15T22:00,0.908,1.631,4.196,7.143,94.98,26.030
2025-01-15T22:30,0.915,1.640,4.137,4.444,59.55,25.940
2025-01-15T23:00,0.930,1.639,4.103,4.444,49.44,25.840
2025-01-15T23:30,0.959,1.579,4.266,4.545,44.96,25.840
2025-01-16T00:00,0.952,1.621,4.024,4.545,59.37,25.800
2025-01-16T00:30,0.997,2.130,4.127,4.651,53.31,25.750
2025-01-16T01:00,1.022,2.060,4.099,4.444,48.56,25.660
2025-01-16T01:30,0.974,1.775,4.048,4.545,55.51,25.610
2025-01-16T02:00,0.963,1.614,4.114,4.545,58.50,25.560
2025-01-16T02:30,0.962,1.560,3.929,4.762,51.20,25.520
2025-01-16T03:00,0.940,1.561,3.847,7.407,100.87,25.560
2025-01-16T03:30,0.889,1.498,4.072,4.762,53.66,25.560
2025-01-16T04:00,0.905,1.477,4.006,4.878,58.67,25.560
2025-01-16T04:30,0.876,1.322,4.059,5.263,55.95,25.610
2025-01-16T05:00,0.893,1.693,3.926,4.762,54.28,25.610
2025-01-16T05:30,0.923,1.765,3.925,4.878,47.68,25.610
2025-01-16T06:00,0.923,1.458,4.078,4.878,51.02,25.560
2025-01-16T06:30,0.873,1.496,4.200,5.128,47.86,25.700
2025-01-16T07:00,0.851,1.593,4.176,6.897,78.71,25.700
2025-01-16T07:30,0.900,1.409,4.373,5.405,53.31,25.700
2025-01-16T08:00,0.901,1.619,4.102,5.714,55.42,25.700
2025-01-16T08:30,0.910,1.536,4.261,6.061,57.70,25.660
2025-01-16T09:00,0.886,1.526,4.384,5.882,50.58,25.700
2025-01-16T09:30,0.912,1.534,4.211,5.882,47.59,25.800
2025-01-16T10:00,0.953,1.562,4.287,5.128,57.00,25.840
2025-01-16T10:30,0.895,1.629,4.147,5.882,52.69,25.800
2025-01-16T11:00,0.935,1.441,4.163,5.556,44.08,25.840
2025-01-16T11:30,0.983,1.575,4.049,5.128,46.19,25.840
2025-01-16T12:00,0.956,1.561,4.059,6.452,55.24,25.840
2025-01-16T12:30,0.986,1.585,4.077,5.882,45.75,25.940
2025-01-16T13:00,0.994,1.862,4.105,6.452,47.68,25.800
2025-01-16T13:30,1.107,1.894,3.872,5.882,45.84,25.700
2025-01-16T14:00,1.079,2.171,3.814,5.556,41.88,25.560
2025-01-16T14:30,1.082,1.962,3.731,5.882,39.24,25.560
2025-01-16T15:00,1.075,1.667,3.762,6.250,38.01,25.560
2025-01-16T15:30,1.121,1.758,3.915,6.452,47.86,25.610
2025-01-16T16:00,1.025,1.806,3.921,6.250,46.98,25.610
2025-01-16T16:30,1.037,1.810,4.016,6.250,48.39,25.800
2025-01-16T17:00,0.980,1.582,4.099,6.250,44.87,25.990
2025-01-16T17:30,0.880,1.601,4.138,6.667,83.90,25.940
2025-01-16T18:00,0.889,1.452,4.159,6.061,82.93,25.940
2025-01-16T18:30,0.884,1.643,3.934,6.897,88.03,26.080
2025-01-16T19:00,0.928,1.520,3.637,6.452,92.69,25.990
2025-01-16T19:30,1.161,2.169,3.606,6.452,111.07,26.130
2025-01-16T20:00,1.334,2.305,3.778,4.878,115.29,26.080
2025-01-16T20:30,1.446,2.831,4.132,6.061,111.95,26.030
2025-01-16T21:00,1.485,2.467,4.313,6.061,116.17,25.990
2025-01-16T21:30,1.504,2.779,4.527,6.452,126.98,25.990
2025-01-16T22:00,1.512,2.786,4.683,7.692,121.18,25.940
2025-01-16T22:30,1.576,2.586,4.801,7.407,123.90,25.940
2025-01-16T23:00,1.381,2.745,4.249,7.407,121.35,25.840
2025-01-16T23:30,1.414,2.547,4.358,7.407,118.63,25.840
2025-01-17T00:00,1.505,2.465,4.870,7.407,117.04,25.890
2025-01-17T00:30,1.399,2.120,4.737,7.692,121.70,25.890
2025-01-17T01:00,1.346,2.232,4.515,7.143,119.15,25.940
2025-01-17T01:30,1.249,2.166,4.305,7.407,123.11,25.940
2025-01-17T02:00,1.291,1.918,4.567,7.407,115.55,25.990
2025-01-17T02:30,1.171,1.984,4.444,7.692,120.82,25.940
2025-01-17T03:00,1.184,2.205,4.630,7.407,121.26,25.990
2025-01-17T03:30,1.175,1.772,4.711,7.407,123.81,25.940
2025-01-17T04:00,1.151,1.893,4.673,7.407,119.07,25.990
2025-01-17T04:30,1.052,1.706,4.830,7.143,120.47,25.940
2025-01-17T05:00,1.154,1.837,5.542,7.143,115.20,25.940
2025-01-17T05:30,1.015,1.921,5.238,7.143,122.14,25.840
2025-01-17T06:00,1.012,1.646,5.313,6.667,113.35,25.890
2025-01-17T06:30,1.054,1.900,5.549,7.143,113.44,25.940
2025-01-17T07:00,0.933,1.440,5.399,6.897,116.78,25.940
2025-01-17T07:30,1.003,1.404,5.828,6.897,110.36,25.840
2025-01-17T08:00,0.917,1.529,5.455,6.667,117.04,25.840
2025-01-17T08:30,0.860,1.460,5.374,12.500,117.48,25.990
2025-01-17T09:00,0.857,1.384,5.694,6.667,114.67,26.030
2025-01-17T09:30,0.843,1.357,5.564,6.452,116.34,26.130
2025-01-17T10:00,0.857,1.411,5.493,6.250,121.88,26.220
2025-01-17T10:30,0.857,1.693,5.580,6.061,116.87,26.360
2025-01-17T11:00,0.788,1.405,5.646,7.143,118.63,26.460
2025-01-17T11:30,0.852,1.453,5.327,12.500,117.22,26.460
2025-01-17T12:00,0.798,1.282,5.561,12.500,111.24,26.460
2025-01-17T12:30,0.816,1.343,5.210,11.765,112.12,26.410
2025-01-17T13:00,0.830,1.405,5.322,12.500,113.35,26.460
2025-01-17T13:30,0.777,1.242,4.964,11.765,106.14,26.510
